,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,10,0.0001,1,1.4627569526468023,1.4596254077390767,tensor(45.2991),tensor(48.1481)
1,1,128,10,0.0001,2,1.0793143093338804,1.1499882856353865,tensor(64.4444),tensor(62.5926)
2,1,128,10,0.0001,3,0.8507945232598743,0.9870320908462874,tensor(68.1197),tensor(65.5556)
3,1,128,10,0.0001,4,0.6457298456271988,0.858381886788707,tensor(75.7265),tensor(66.6667)
4,1,128,10,0.0001,5,0.3848207115826376,0.7547195299175818,tensor(88.0342),tensor(73.7037)
5,1,128,10,0.0001,6,0.3243170004031105,0.6837779385026181,tensor(90.8547),tensor(77.4074)
6,1,128,10,0.0001,7,0.17931619456918493,0.5345232922984147,tensor(95.1282),tensor(83.7037)
7,1,128,10,0.0001,8,0.1670779810781963,0.6238725160343037,tensor(94.0171),tensor(78.8889)
8,1,128,10,0.0001,9,0.12927777066029456,0.5836558845601794,tensor(95.2991),tensor(80.3704)
9,1,128,10,0.0001,10,0.1780200982473165,0.775972375702325,tensor(94.0171),tensor(77.0370)
