,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,5,0.0001,1,1.2423990227538757,1.3434238149897686,tensor(59.2308),tensor(50.3704)
1,1,128,5,0.0001,2,0.9410256553703407,1.149828275511508,tensor(66.9231),tensor(59.6296)
2,1,128,5,0.0001,3,0.6130903846708757,0.9237520505404883,tensor(79.7436),tensor(66.2963)
3,1,128,5,0.0001,4,0.47800819717899656,0.8873398256614583,tensor(81.6239),tensor(68.1481)
4,1,128,5,0.0001,5,0.26878356393191755,0.6965356643318555,tensor(91.6239),tensor(77.0370)
