,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,25,0.0001,1,1.5406252997774137,1.5755036810189336,tensor(47.1795),tensor(47.4074)
1,1,128,25,0.0001,2,0.9740780747128801,1.105026020473118,tensor(67.8633),tensor(60.)
2,1,128,25,0.0001,3,0.7400349681754803,0.944089526338248,tensor(77.5214),tensor(68.5185)
3,1,128,25,0.0001,4,0.5145990687359133,0.8724279556508996,tensor(83.5043),tensor(71.8519)
4,1,128,25,0.0001,5,0.33729185594112876,0.7891497405527823,tensor(90.8547),tensor(73.7037)
5,1,128,25,0.0001,6,0.2929750056972084,0.846590169566083,tensor(90.5983),tensor(73.3333)
6,1,128,25,0.0001,7,0.25734865377293303,1.0090693840448712,tensor(91.1966),tensor(71.1111)
7,1,128,25,0.0001,8,0.11912787372066332,0.8418899055678543,tensor(96.6667),tensor(78.8889)
8,1,128,25,0.0001,9,0.10010977751141178,0.8972269147970156,tensor(97.4359),tensor(76.6667)
9,1,128,25,0.0001,10,0.1344889310779996,0.9727942426411891,tensor(96.0684),tensor(73.7037)
10,1,128,25,0.0001,11,0.06705185267592227,1.079208386405058,tensor(98.3761),tensor(75.5556)
11,1,128,25,0.0001,12,0.06772638283893152,0.9957499489274023,tensor(98.1197),tensor(77.4074)
12,1,128,25,0.0001,13,0.056729378689405786,0.9879896901067735,tensor(98.8034),tensor(76.2963)
13,1,128,25,0.0001,14,0.016846848111134807,0.9810304493587367,tensor(99.8291),tensor(77.7778)
14,1,128,25,0.0001,15,0.006675220741583011,1.0677927639693765,tensor(99.9145),tensor(78.5185)
15,1,128,25,0.0001,16,0.06389815214551813,1.1227719166757324,tensor(97.9487),tensor(75.1852)
16,1,128,25,0.0001,17,0.003835435729632217,0.9078105900174709,tensor(99.9145),tensor(82.9630)
17,1,128,25,0.0001,18,0.007939967551939991,0.8564287367589949,tensor(99.7436),tensor(79.6296)
18,1,128,25,0.0001,19,0.005795378127228208,0.9396691070143977,tensor(99.9145),tensor(78.5185)
19,1,128,25,0.0001,20,0.07356268091537035,1.1084789744782821,tensor(97.4359),tensor(73.7037)
20,1,128,25,0.0001,21,0.003925004580813334,1.0097558852334159,tensor(100.),tensor(80.3704)
21,1,128,25,0.0001,22,0.022712134342347697,1.1466228787842923,tensor(99.3162),tensor(78.1481)
22,1,128,25,0.0001,23,0.006322284817476104,0.844164442768551,tensor(99.8291),tensor(80.7407)
23,1,128,25,0.0001,24,0.0525617032974212,1.2764308229209693,tensor(98.3761),tensor(74.4444)
24,1,128,25,0.0001,25,0.0020223019613940384,0.9709790007109738,tensor(100.),tensor(78.8889)
