,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,25,0.0001,1,2.2925484559474847,2.2950932776486432,tensor(18.8034),tensor(17.0370)
1,1,128,25,0.0001,2,1.7433170987388769,1.751617894838327,tensor(34.7863),tensor(32.5926)
2,1,128,25,0.0001,3,1.4982610884798158,1.5156664668849704,tensor(46.7521),tensor(42.9630)
3,1,128,25,0.0001,4,1.2414064963918754,1.2821289757907295,tensor(53.6752),tensor(50.3704)
4,1,128,25,0.0001,5,1.1426980885325586,1.2211013486679332,tensor(65.3846),tensor(59.2593)
5,1,128,25,0.0001,6,0.9371529557781426,1.089437727659852,tensor(67.8633),tensor(61.4815)
6,1,128,25,0.0001,7,0.6221732589928726,0.8981157175738312,tensor(82.9060),tensor(73.7037)
7,1,128,25,0.0001,8,0.4071377327358797,0.6167498119222508,tensor(89.7436),tensor(77.0370)
8,1,128,25,0.0001,9,0.3235564653310945,0.6120106332091048,tensor(90.4274),tensor(80.7407)
9,1,128,25,0.0001,10,0.23450099119135892,0.45078987328126535,tensor(93.9316),tensor(84.8148)
10,1,128,25,0.0001,11,0.18414708412998818,0.44809379701638086,tensor(95.3846),tensor(83.7037)
11,1,128,25,0.0001,12,0.18826071358551116,0.47157382265207126,tensor(94.4444),tensor(84.0741)
12,1,128,25,0.0001,13,0.09805569854902368,0.541703327682252,tensor(97.2650),tensor(84.0741)
13,1,128,25,0.0001,14,0.2933827115989868,0.5947912207319999,tensor(89.1453),tensor(80.7407)
14,1,128,25,0.0001,15,0.1108348783585679,0.45885591448321705,tensor(95.8120),tensor(85.5556)
15,1,128,25,0.0001,16,0.09046525162081269,0.44466983992703835,tensor(98.0342),tensor(85.1852)
16,1,128,25,0.0001,17,0.08550292984212676,0.46179983340277686,tensor(98.8889),tensor(83.7037)
17,1,128,25,0.0001,18,0.027335663249661638,0.3438621417990966,tensor(99.8291),tensor(89.6296)
18,1,128,25,0.0001,19,0.05994094303614659,0.4757564395016018,tensor(99.0598),tensor(85.5556)
19,1,128,25,0.0001,20,0.2101873512100398,0.7018826550879582,tensor(92.3077),tensor(79.2593)
20,1,128,25,0.0001,21,0.05714909478514456,0.4430447335016822,tensor(99.0598),tensor(85.5556)
21,1,128,25,0.0001,22,0.035906916020538075,0.4190749015708715,tensor(99.4017),tensor(85.5556)
22,1,128,25,0.0001,23,0.008290035545232556,0.5060151586892078,tensor(100.),tensor(85.1852)
23,1,128,25,0.0001,24,0.0037555903830963494,0.5281559257476572,tensor(100.),tensor(84.4444)
24,1,128,25,0.0001,25,0.0022951651521670936,0.5473341473072278,tensor(100.),tensor(86.2963)
