,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,25,0.0001,1,1.4012229867108887,1.4392531150556924,tensor(45.8120),tensor(47.4074)
1,1,128,25,0.0001,2,1.0297492329158624,1.1145430624554495,tensor(65.3846),tensor(60.)
2,1,128,25,0.0001,3,0.7096246162822593,0.9671308306239371,tensor(76.0684),tensor(65.1852)
3,1,128,25,0.0001,4,0.5354664520143089,0.8443992757656538,tensor(82.5641),tensor(70.7407)
4,1,128,25,0.0001,5,0.3501160532091643,0.6777210099069785,tensor(89.3162),tensor(76.2963)
5,1,128,25,0.0001,6,0.25844847806049265,0.845092256335726,tensor(91.0256),tensor(72.9630)
6,1,128,25,0.0001,7,0.1182437906030089,0.7401177268814886,tensor(97.0940),tensor(76.2963)
7,1,128,25,0.0001,8,0.12630554945845587,0.7564444978190605,tensor(95.6410),tensor(76.6667)
8,1,128,25,0.0001,9,0.06218114886479685,0.6897885191326069,tensor(98.5470),tensor(76.6667)
9,1,128,25,0.0001,10,0.050127410821633106,0.7048883113199377,tensor(98.5470),tensor(79.2593)
10,1,128,25,0.0001,11,0.02594259101776431,0.6610270829734816,tensor(99.7436),tensor(80.3704)
11,1,128,25,0.0001,12,0.08822255545004322,0.7141549469040889,tensor(97.0940),tensor(80.)
12,1,128,25,0.0001,13,0.019691720012983815,0.674243778558482,tensor(99.4872),tensor(81.1111)
13,1,128,25,0.0001,14,0.0599999666242462,0.8938551564506837,tensor(98.1197),tensor(78.5185)
14,1,128,25,0.0001,15,0.019156984175559572,0.8571025476719564,tensor(99.5726),tensor(81.1111)
15,1,128,25,0.0001,16,0.012669240670065392,0.8042864158399379,tensor(99.5726),tensor(80.7407)
16,1,128,25,0.0001,17,0.02026562555795473,0.808172616765383,tensor(99.6581),tensor(82.2222)
17,1,128,25,0.0001,18,0.005210727703846192,0.7915117081312009,tensor(100.),tensor(81.1111)
18,1,128,25,0.0001,19,0.010782467695223362,0.8224102366232473,tensor(99.6581),tensor(81.8519)
19,1,128,25,0.0001,20,0.011786516867226312,0.566279967972894,tensor(99.8291),tensor(85.1852)
20,1,128,25,0.0001,21,0.0008856243992545655,0.6723293901378009,tensor(100.),tensor(83.7037)
21,1,128,25,0.0001,22,0.00046473559682051285,0.7171697334845631,tensor(100.),tensor(82.9630)
22,1,128,25,0.0001,23,0.00020667703280219005,0.7395479791085361,tensor(100.),tensor(82.5926)
23,1,128,25,0.0001,24,0.00012318138570386916,0.7758614615655927,tensor(100.),tensor(83.7037)
24,1,128,25,0.0001,25,6.863420169239507e-05,0.7883564466683349,tensor(100.),tensor(83.7037)
