,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,25,0.0001,1,1.6312775582361183,1.629100030025519,tensor(39.9145),tensor(41.1111)
1,1,128,25,0.0001,2,1.2393031029062784,1.301476885076576,tensor(52.7350),tensor(48.1481)
2,1,128,25,0.0001,3,1.0752457211310469,1.2679035591249856,tensor(61.1111),tensor(51.4815)
3,1,128,25,0.0001,4,0.7817600591370696,1.06032242870926,tensor(71.2821),tensor(60.)
4,1,128,25,0.0001,5,0.7025230878238884,0.9662736531961543,tensor(73.6752),tensor(62.2222)
5,1,128,25,0.0001,6,0.545404295292742,0.8825194548823753,tensor(80.4274),tensor(67.7778)
6,1,128,25,0.0001,7,0.45075073211952205,0.8675223770089362,tensor(82.7350),tensor(69.6296)
7,1,128,25,0.0001,8,0.4117393296122046,0.8922908157679588,tensor(84.2735),tensor(70.)
8,1,128,25,0.0001,9,0.33322626511872333,0.7290846527973994,tensor(88.3761),tensor(75.5556)
9,1,128,25,0.0001,10,0.2703046014832336,0.8368506926199976,tensor(91.2821),tensor(73.3333)
10,1,128,25,0.0001,11,0.13908449495176212,0.7824367876069297,tensor(95.3846),tensor(74.4444)
11,1,128,25,0.0001,12,0.3091786251877017,1.0891512965318628,tensor(89.6581),tensor(71.4815)
12,1,128,25,0.0001,13,0.24886253309759154,0.9812191662656713,tensor(90.3419),tensor(72.9630)
13,1,128,25,0.0001,14,0.2102884666294879,1.2350132341376614,tensor(92.1367),tensor(74.0741)
14,1,128,25,0.0001,15,0.04550212899172911,0.902741784776079,tensor(98.6325),tensor(75.9259)
15,1,128,25,0.0001,16,0.02474843267183281,0.775673017031909,tensor(99.4017),tensor(79.6296)
16,1,128,25,0.0001,17,0.07700205987973092,0.7397813940329082,tensor(97.6068),tensor(81.1111)
17,1,128,25,0.0001,18,0.05377313012340459,0.7823667589120358,tensor(98.8034),tensor(80.7407)
18,1,128,25,0.0001,19,0.05120674773631449,0.8186467525114244,tensor(98.7179),tensor(78.8889)
19,1,128,25,0.0001,20,0.021540684756570103,0.9319681967893111,tensor(99.2308),tensor(78.1481)
20,1,128,25,0.0001,21,0.10635451392334527,1.1520413850689404,tensor(96.7521),tensor(75.9259)
21,1,128,25,0.0001,22,0.0840743633582624,1.2354682342932153,tensor(97.0085),tensor(77.0370)
22,1,128,25,0.0001,23,0.024473403365038175,0.7166194060011889,tensor(99.2308),tensor(82.5926)
23,1,128,25,0.0001,24,0.06316747336859148,0.8116741761668615,tensor(98.2051),tensor(81.1111)
24,1,128,25,0.0001,25,0.00228470605053992,0.7846567949025297,tensor(100.),tensor(81.1111)
