,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,25,0.0001,1,1.8130439510266496,1.8497899571123222,tensor(35.2991),tensor(36.2963)
1,1,128,25,0.0001,2,1.16943200415201,1.2453065614047873,tensor(55.2991),tensor(52.2222)
2,1,128,25,0.0001,3,0.8775334795312307,0.9559165825628401,tensor(68.0342),tensor(62.5926)
3,1,128,25,0.0001,4,0.6919813674708303,0.8527665160814122,tensor(74.3590),tensor(70.3704)
4,1,128,25,0.0001,5,0.47872148779096646,0.6979695136255135,tensor(85.0427),tensor(77.4074)
5,1,128,25,0.0001,6,0.2884704829123021,0.5503692542701893,tensor(90.7692),tensor(82.2222)
6,1,128,25,0.0001,7,0.20981098014327024,0.5096629370405238,tensor(93.1624),tensor(84.0741)
7,1,128,25,0.0001,8,0.2790883624717336,0.5778785391905362,tensor(89.6581),tensor(81.4815)
8,1,128,25,0.0001,9,0.16263995062187328,0.5713046267561221,tensor(94.4444),tensor(80.7407)
9,1,128,25,0.0001,10,0.10994891726650408,0.5444348971050033,tensor(95.9829),tensor(81.4815)
10,1,128,25,0.0001,11,0.07708949554528477,0.5177359436787276,tensor(97.6923),tensor(84.8148)
11,1,128,25,0.0001,12,0.10614735258794827,0.5387047513475315,tensor(96.6667),tensor(82.2222)
12,1,128,25,0.0001,13,0.08395524982061803,0.4474641323418328,tensor(97.2650),tensor(86.6667)
13,1,128,25,0.0001,14,0.03263438729507536,0.4825916907368172,tensor(99.4017),tensor(86.2963)
14,1,128,25,0.0001,15,0.1277176544829892,0.6071668633785346,tensor(95.4701),tensor(84.8148)
15,1,128,25,0.0001,16,0.0624391333438217,0.5225001095606123,tensor(98.2906),tensor(85.1852)
16,1,128,25,0.0001,17,0.028193620368533796,0.5017592903276622,tensor(99.3162),tensor(86.2963)
17,1,128,25,0.0001,18,0.06522174523681926,0.4969081155771842,tensor(97.6923),tensor(84.4444)
18,1,128,25,0.0001,19,0.1529813212810471,0.8677233849566096,tensor(94.2735),tensor(79.6296)
19,1,128,25,0.0001,20,0.06130431101002131,0.5369837495884716,tensor(98.2906),tensor(86.2963)
20,1,128,25,0.0001,21,0.01425957690526376,0.5452081305954619,tensor(99.4872),tensor(87.0370)
21,1,128,25,0.0001,22,0.02676643031390406,0.4758363505120602,tensor(99.1453),tensor(87.0370)
22,1,128,25,0.0001,23,0.03841435620058584,0.7490899638690751,tensor(98.4615),tensor(82.5926)
23,1,128,25,0.0001,24,0.004103482436796201,0.5150446388051425,tensor(100.),tensor(87.4074)
24,1,128,25,0.0001,25,0.01687358641802369,0.5844765433305209,tensor(99.4017),tensor(85.1852)
