,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,25,0.0001,1,1.4596613395772573,1.4589806265471603,tensor(47.0085),tensor(44.4444)
1,1,128,25,0.0001,2,1.0801500006804896,1.1586638974547743,tensor(59.7436),tensor(55.1852)
2,1,128,25,0.0001,3,0.8806836012450383,0.9920759094061412,tensor(65.8974),tensor(62.5926)
3,1,128,25,0.0001,4,0.6346539584342468,0.8348415912060217,tensor(78.9744),tensor(72.9630)
4,1,128,25,0.0001,5,0.31263312673438404,0.5690266369952222,tensor(90.5983),tensor(78.8889)
5,1,128,25,0.0001,6,0.22202565516245595,0.5042324005777681,tensor(92.3932),tensor(81.8519)
6,1,128,25,0.0001,7,0.20771239014425802,0.5838830538495706,tensor(92.7350),tensor(82.9630)
7,1,128,25,0.0001,8,0.16705284752894012,0.5435094230136158,tensor(93.7607),tensor(83.3333)
8,1,128,25,0.0001,9,0.07990079827902055,0.39200430018316057,tensor(97.8633),tensor(86.2963)
9,1,128,25,0.0001,10,0.0939719316702643,0.67858027764947,tensor(97.0085),tensor(80.3704)
10,1,128,25,0.0001,11,0.06104993807253873,0.5136827702697809,tensor(97.6923),tensor(85.9259)
11,1,128,25,0.0001,12,0.15264328107072667,0.6231415608314029,tensor(94.7863),tensor(82.2222)
12,1,128,25,0.0001,13,0.05594324785167235,0.5051688623035506,tensor(98.2051),tensor(83.7037)
13,1,128,25,0.0001,14,0.015231081574878189,0.5013057657296496,tensor(100.),tensor(84.8148)
14,1,128,25,0.0001,15,0.135136764546875,0.8321447483779615,tensor(94.7863),tensor(78.8889)
15,1,128,25,0.0001,16,0.08985844524605655,0.6067118171687353,tensor(96.7521),tensor(84.4444)
16,1,128,25,0.0001,17,0.014656135446365754,0.4744449830654184,tensor(99.9145),tensor(86.6667)
17,1,128,25,0.0001,18,1.2315561473466463,1.9296081636956808,tensor(71.2821),tensor(60.7407)
18,1,128,25,0.0001,19,0.004165568020425234,0.5671513724496902,tensor(100.),tensor(84.4444)
19,1,128,25,0.0001,20,0.16232056737683964,1.0635661915132915,tensor(94.5299),tensor(78.5185)
20,1,128,25,0.0001,21,0.013305757751504346,0.5147993207814074,tensor(99.7436),tensor(85.5556)
21,1,128,25,0.0001,22,0.02575575548093599,0.6518636554438658,tensor(99.4872),tensor(84.0741)
22,1,128,25,0.0001,23,0.0027523728548731253,0.5276486041729722,tensor(100.),tensor(87.7778)
23,1,128,25,0.0001,24,0.06702379279705054,0.5906078018689559,tensor(98.0342),tensor(85.9259)
24,1,128,25,0.0001,25,0.10936267664344232,0.7074187037171499,tensor(96.5812),tensor(87.0370)
