,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,10,0.0001,1,1.783854464808296,1.760190149507037,tensor(34.0171),tensor(35.1852)
1,1,128,10,0.0001,2,1.091358730454416,1.1309041122935013,tensor(61.1111),tensor(59.6296)
2,1,128,10,0.0001,3,0.9005916728103512,0.9917088734810431,tensor(64.9573),tensor(61.8519)
3,1,128,10,0.0001,4,0.6333383739323412,0.7539096391752343,tensor(79.7436),tensor(71.8519)
4,1,128,10,0.0001,5,0.3529398201551576,0.5602790591312468,tensor(89.4017),tensor(78.8889)
5,1,128,10,0.0001,6,0.3302755321240882,0.5904542323050842,tensor(89.1453),tensor(80.)
6,1,128,10,0.0001,7,0.15663343277679823,0.4141830253918667,tensor(96.0684),tensor(84.0741)
7,1,128,10,0.0001,8,0.11805298693161949,0.4226227104359186,tensor(96.4957),tensor(83.7037)
8,1,128,10,0.0001,9,0.12322003038703849,0.3828651389198009,tensor(96.4103),tensor(85.5556)
9,1,128,10,0.0001,10,0.09514456064777575,0.5209392615976787,tensor(96.6667),tensor(84.8148)
