,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,25,0.0001,1,1.8369453763135541,1.839348474179429,tensor(33.0769),tensor(31.8519)
1,1,128,25,0.0001,2,1.4609465232955512,1.474551795794913,tensor(47.0085),tensor(44.4444)
2,1,128,25,0.0001,3,1.3342559246645458,1.341206358903867,tensor(54.7863),tensor(56.2963)
3,1,128,25,0.0001,4,1.0673964363751176,1.0978426245495407,tensor(68.8889),tensor(67.4074)
4,1,128,25,0.0001,5,0.9826880400645083,1.0368051471659492,tensor(68.3761),tensor(66.2963)
5,1,128,25,0.0001,6,0.7349144547310615,0.8485676956982852,tensor(78.8034),tensor(71.8519)
6,1,128,25,0.0001,7,0.6612026618324852,0.8657746428292763,tensor(77.6923),tensor(68.5185)
7,1,128,25,0.0001,8,0.4934655111627184,0.7434176766271985,tensor(84.4444),tensor(74.0741)
8,1,128,25,0.0001,9,0.4532792183944121,0.6748265463509231,tensor(85.5556),tensor(78.1481)
9,1,128,25,0.0001,10,0.26441650737340183,0.5888112516123474,tensor(94.1026),tensor(80.)
10,1,128,25,0.0001,11,0.2736141398647957,0.6341637759342029,tensor(92.5641),tensor(79.2593)
11,1,128,25,0.0001,12,0.2665735295421254,0.6920774646844092,tensor(92.0513),tensor(74.8148)
12,1,128,25,0.0001,13,0.18550476480783107,0.6047264813955723,tensor(97.0085),tensor(79.2593)
13,1,128,25,0.0001,14,0.2054836715032942,0.6457599982536795,tensor(94.7009),tensor(77.7778)
14,1,128,25,0.0001,15,0.1516475096935643,0.6327900804679414,tensor(96.4957),tensor(79.6296)
15,1,128,25,0.0001,16,0.10604652760405782,0.6296684678238347,tensor(98.2906),tensor(79.2593)
16,1,128,25,0.0001,17,0.07694503567976242,0.6106699717731684,tensor(98.2051),tensor(82.2222)
17,1,128,25,0.0001,18,0.09986533129435853,0.7000348160726194,tensor(97.6923),tensor(79.6296)
18,1,128,25,0.0001,19,0.11958555385435769,0.7439676984822301,tensor(96.4957),tensor(81.1111)
19,1,128,25,0.0001,20,0.06579628201436534,0.6751403613157149,tensor(98.5470),tensor(81.1111)
20,1,128,25,0.0001,21,0.07964764560986484,0.7829576778574646,tensor(97.7778),tensor(77.4074)
21,1,128,25,0.0001,22,0.05826357201157627,0.7188619851594821,tensor(98.5470),tensor(80.)
22,1,128,25,0.0001,23,0.06717500531020189,0.6247492631778288,tensor(98.9744),tensor(80.)
23,1,128,25,0.0001,24,0.05403673792114865,0.5825676851452479,tensor(99.2308),tensor(79.6296)
24,1,128,25,0.0001,25,0.054137144404005286,0.7219307666682069,tensor(98.9744),tensor(79.2593)
