,batch_size,img_size,num_epochs,learning_rate,epochs,train_losses,test_losses,train_accuracies,test_accuracies
0,1,128,50,0.0001,1,1.8300707574543726,1.8199518152650584,tensor(35.3846),tensor(35.9259)
1,1,128,50,0.0001,2,1.4377055817937392,1.4621647961464659,tensor(46.5812),tensor(43.3333)
2,1,128,50,0.0001,3,1.2249809588525986,1.2978343845034972,tensor(55.4701),tensor(51.4815)
3,1,128,50,0.0001,4,1.095271087153892,1.172637650520715,tensor(59.3162),tensor(58.8889)
4,1,128,50,0.0001,5,0.9595195720947892,1.154544398765169,tensor(63.6752),tensor(55.1852)
5,1,128,50,0.0001,6,0.736098648612661,0.9344191512943288,tensor(73.1624),tensor(68.1481)
6,1,128,50,0.0001,7,0.6424378696885334,0.8421482332045573,tensor(75.8120),tensor(71.1111)
7,1,128,50,0.0001,8,0.5362332025312553,0.7852585199582197,tensor(81.8803),tensor(72.9630)
8,1,128,50,0.0001,9,0.46664689328889053,0.773401011761189,tensor(82.4786),tensor(74.0741)
9,1,128,50,0.0001,10,0.44690251116092616,0.7853210123072096,tensor(84.4444),tensor(68.8889)
10,1,128,50,0.0001,11,0.361761723343447,0.6504485013440732,tensor(88.4615),tensor(74.0741)
11,1,128,50,0.0001,12,0.9674414494703564,1.3425869453233779,tensor(65.8974),tensor(61.4815)
12,1,128,50,0.0001,13,0.2639258009122197,0.598571700777864,tensor(91.0256),tensor(78.1481)
13,1,128,50,0.0001,14,0.1949451742764464,0.5495812153487707,tensor(93.7607),tensor(84.4444)
14,1,128,50,0.0001,15,0.24667960015244716,0.7360038919551034,tensor(91.1966),tensor(77.4074)
15,1,128,50,0.0001,16,0.06945763518294745,0.4137052406264049,tensor(98.5470),tensor(85.9259)
16,1,128,50,0.0001,17,0.11554723467916267,0.41276727958880766,tensor(96.4103),tensor(86.2963)
17,1,128,50,0.0001,18,0.1034015032819647,0.48268756286379577,tensor(96.5812),tensor(81.1111)
18,1,128,50,0.0001,19,0.11035661568765215,0.4653663733935978,tensor(96.6667),tensor(83.3333)
19,1,128,50,0.0001,20,0.045173927040051534,0.4575963352462187,tensor(98.7179),tensor(85.1852)
20,1,128,50,0.0001,21,0.04508894738775982,0.43413043517180666,tensor(98.7179),tensor(88.1481)
21,1,128,50,0.0001,22,0.031028979438611732,0.40718875587588144,tensor(98.9744),tensor(85.5556)
22,1,128,50,0.0001,23,0.017418697539769726,0.4996058473823435,tensor(99.7436),tensor(87.0370)
23,1,128,50,0.0001,24,0.049884920119513274,0.4566557574681461,tensor(98.4615),tensor(88.5185)
24,1,128,50,0.0001,25,0.07549732420521647,0.5291635202468382,tensor(97.7778),tensor(83.7037)
25,1,128,50,0.0001,26,0.10290352854163992,0.7783726379148014,tensor(95.7265),tensor(81.8519)
26,1,128,50,0.0001,27,0.013779984886408164,0.5124603864356436,tensor(99.9145),tensor(84.4444)
27,1,128,50,0.0001,28,0.03242997003502318,0.5085332401350341,tensor(99.0598),tensor(84.0741)
28,1,128,50,0.0001,29,0.045521787665985615,0.627879845283316,tensor(98.5470),tensor(83.7037)
29,1,128,50,0.0001,30,0.036910750806993554,0.6248870319100228,tensor(98.4615),tensor(85.9259)
30,1,128,50,0.0001,31,0.060686395090556775,0.5974400734588524,tensor(97.9487),tensor(82.9630)
31,1,128,50,0.0001,32,0.0155556116912519,0.5153147803908209,tensor(99.5726),tensor(87.7778)
32,1,128,50,0.0001,33,0.008345093690959959,0.42559817006629125,tensor(100.),tensor(89.6296)
33,1,128,50,0.0001,34,0.018125876876773993,0.5076467703065788,tensor(99.3162),tensor(86.2963)
34,1,128,50,0.0001,35,0.011584832220354087,0.4619650355198725,tensor(99.8291),tensor(87.7778)
35,1,128,50,0.0001,36,0.047870234997509545,0.6725897758215337,tensor(98.4615),tensor(87.4074)
36,1,128,50,0.0001,37,0.001438136254494817,0.47751268151203496,tensor(100.),tensor(89.6296)
37,1,128,50,0.0001,38,0.01608286305788006,0.611137194130167,tensor(99.7436),tensor(85.1852)
38,1,128,50,0.0001,39,0.003286641187618281,0.5182743809679738,tensor(100.),tensor(87.4074)
39,1,128,50,0.0001,40,0.026303493255438945,0.48699174087685687,tensor(99.0598),tensor(87.0370)
40,1,128,50,0.0001,41,0.004123691219206843,0.4981815664833191,tensor(99.9145),tensor(88.1481)
41,1,128,50,0.0001,42,0.003090392119725409,0.47579829400832807,tensor(100.),tensor(88.8889)
42,1,128,50,0.0001,43,0.004819219150880354,0.534960854611121,tensor(99.9145),tensor(87.0370)
43,1,128,50,0.0001,44,0.004982993448154039,0.5031921991878406,tensor(99.9145),tensor(87.7778)
44,1,128,50,0.0001,45,0.0042331283563130226,0.5219136548305164,tensor(99.8291),tensor(88.5185)
45,1,128,50,0.0001,46,0.0009213458736737864,0.4438954291272992,tensor(100.),tensor(88.5185)
46,1,128,50,0.0001,47,0.002682828206971224,0.48549516290719485,tensor(100.),tensor(87.0370)
47,1,128,50,0.0001,48,0.0003463347508020667,0.4811250733193611,tensor(100.),tensor(89.2593)
48,1,128,50,0.0001,49,0.006759170779544772,0.3975584336805077,tensor(100.),tensor(87.7778)
49,1,128,50,0.0001,50,0.03332127937614656,0.637337078289526,tensor(98.9744),tensor(83.7037)
